Unnamed: 0	Geneid	KO	Pathway_ko	Definition
8886	Cre13.g564950	K14536	9122	Translation
8887	Cre13.g564950	K14536	9182	Protein families: genetic information processing
8894	Cre13.g565650	K05356	9109	Metabolism of terpenoids and polyketides
8895	Cre13.g565650	K05356	9181	Protein families: metabolism
8896	Cre13.g565750	K14416	9122	Translation
8897	Cre13.g565750	K14416	9171	Infectious diseases: Bacterial
8898	Cre13.g565750	K14416	9182	Protein families: genetic information processing
8909	Cre13.g566650	K01897	9103	Lipid metabolism
8910	Cre13.g566650	K01897	71	Fatty acid degradation
8911	Cre13.g566650	K01897	9141	Transport and catabolism
8912	Cre13.g566650	K01897	9143	Cell growth and death
8913	Cre13.g566650	K01897	9145	Cellular community - prokaryotes
8914	Cre13.g566650	K01897	9152	Endocrine system
8915	Cre13.g566650	K01897	3320	PPAR signaling pathway
8916	Cre13.g566650	K01897	9159	Environmental adaptation
8917	Cre13.g566650	K01897	9181	Protein families: metabolism
8918	Cre13.g566650	K01897	9183	Protein families: signaling and cellular processes
8954	Cre13.g568400	K08955	9141	Transport and catabolism
8955	Cre13.g568400	K08955	9181	Protein families: metabolism
8956	Cre13.g568450	K11498	9181	Protein families: metabolism
8957	Cre13.g568450	K11498	9182	Protein families: genetic information processing
8958	Cre13.g568600	K03103	9101	Carbohydrate metabolism
8959	Cre13.g568600	K03103	562	Inositol phosphate metabolism
8962	Cre13.g568700	K13123	9182	Protein families: genetic information processing
8963	Cre13.g568750	K18667	9192	Unclassified: genetic information processing
8980	Cre13.g569801	K13172	9182	Protein families: genetic information processing
9009	Cre13.g571000	K11877	9182	Protein families: genetic information processing
9033	Cre13.g572200	K03834	9183	Protein families: signaling and cellular processes
9038	Cre13.g572900	K01414	9181	Protein families: metabolism
9047	Cre13.g573800	K00876	9104	Nucleotide metabolism
9048	Cre13.g573800	K00876	9111	Xenobiotics biodegradation and metabolism
9057	Cre13.g574800	K00326	9101	Carbohydrate metabolism
9064	Cre13.g575750	K06897	9108	Metabolism of cofactors and vitamins
9065	Cre13.g575950	K11293	9182	Protein families: genetic information processing
9066	Cre13.g576250	K15202	9182	Protein families: genetic information processing
9069	Cre13.g576350	K17560	9181	Protein families: metabolism
9079	Cre13.g577550	K10140	9123	"Folding	 sorting and degradation"
9080	Cre13.g577550	K10140	9124	Replication and repair
9081	Cre13.g577550	K10140	9143	Cell growth and death
9082	Cre13.g577550	K10140	9161	Cancers: Overview
9083	Cre13.g577550	K10140	5202	Transcriptional misregulation in cancer
9084	Cre13.g577550	K10140	9162	Cancers: Specific types
9085	Cre13.g577550	K10140	5212	Pancreatic cancer
9086	Cre13.g577550	K10140	5225	Hepatocellular carcinoma
9087	Cre13.g577550	K10140	5226	Gastric cancer
9088	Cre13.g577550	K10140	5214	Glioma
9089	Cre13.g577550	K10140	5216	Thyroid cancer
9090	Cre13.g577550	K10140	5220	Chronic myeloid leukemia
9091	Cre13.g577550	K10140	5217	Basal cell carcinoma
9092	Cre13.g577550	K10140	5218	Melanoma
9093	Cre13.g577550	K10140	5213	Endometrial cancer
9094	Cre13.g577550	K10140	5224	Breast cancer
9095	Cre13.g577550	K10140	5222	Small cell lung cancer
9096	Cre13.g577550	K10140	5223	Non-small cell lung cancer
9097	Cre13.g577550	K10140	9172	Infectious diseases: Viral
9098	Cre13.g577550	K10140	5169	Epstein-Barr virus infection
9099	Cre13.g577550	K10140	9182	Protein families: genetic information processing
9100	Cre13.g577550	K10140	3400	DNA repair and recombination proteins
9127	Cre13.g579200	K04688	9132	Signal transduction
9128	Cre13.g579200	K04688	4350	TGF-beta signaling pathway
9129	Cre13.g579200	K04688	4371	Apelin signaling pathway
9130	Cre13.g579200	K04688	4066	HIF-1 signaling pathway
9131	Cre13.g579200	K04688	4151	PI3K-Akt signaling pathway
9132	Cre13.g579200	K04688	4152	AMPK signaling pathway
9133	Cre13.g579200	K04688	4150	mTOR signaling pathway
9134	Cre13.g579200	K04688	9141	Transport and catabolism
9135	Cre13.g579200	K04688	9151	Immune system
9136	Cre13.g579200	K04688	9152	Endocrine system
9137	Cre13.g579200	K04688	9149	Aging
9138	Cre13.g579200	K04688	4212	Longevity regulating pathway - worm
9139	Cre13.g579200	K04688	4213	Longevity regulating pathway - multiple species
9140	Cre13.g579200	K04688	9159	Environmental adaptation
9141	Cre13.g579200	K04688	9161	Cancers: Overview
9142	Cre13.g579200	K04688	5231	Choline metabolism in cancer
9143	Cre13.g579200	K04688	5205	Proteoglycans in cancer
9144	Cre13.g579200	K04688	9162	Cancers: Specific types
9145	Cre13.g579200	K04688	5212	Pancreatic cancer
9146	Cre13.g579200	K04688	5225	Hepatocellular carcinoma
9147	Cre13.g579200	K04688	5226	Gastric cancer
9148	Cre13.g579200	K04688	5221	Acute myeloid leukemia
9149	Cre13.g579200	K04688	5224	Breast cancer
9150	Cre13.g579200	K04688	9167	Endocrine and metabolic diseases
9151	Cre13.g579200	K04688	9172	Infectious diseases: Viral
9152	Cre13.g579200	K04688	5163	Human cytomegalovirus infection
9153	Cre13.g579200	K04688	5165	Human papillomavirus infection
9154	Cre13.g579200	K04688	9176	Drug resistance: Antineoplastic
9155	Cre13.g579200	K04688	1522	Endocrine resistance
9156	Cre13.g579200	K04688	9181	Protein families: metabolism
9165	Cre13.g580550	K11426	9182	Protein families: genetic information processing
9171	Cre13.g580750	K16274	9182	Protein families: genetic information processing
9172	Cre13.g580900	K07178	9122	Translation
9173	Cre13.g580900	K07178	9181	Protein families: metabolism
9174	Cre13.g580900	K07178	9182	Protein families: genetic information processing
9176	Cre13.g581450	K03037	9123	"Folding	 sorting and degradation"
9177	Cre13.g581450	K03037	9172	Infectious diseases: Viral
9178	Cre13.g581450	K03037	9182	Protein families: genetic information processing
9179	Cre13.g581550	K10761	9182	Protein families: genetic information processing
9180	Cre13.g581750	K10752	9143	Cell growth and death
9181	Cre13.g581750	K10752	9182	Protein families: genetic information processing
9183	Cre13.g582350	K12164	9182	Protein families: genetic information processing
9184	Cre13.g582476	K01112	9191	Unclassified: metabolism
9187	Cre13.g582800	K14755	9105	Amino acid metabolism
9188	Cre13.g582800	K14755	340	Histidine metabolism
9189	Cre13.g582800	K14755	9106	Metabolism of other amino acids
9196	Cre13.g583550	K03969	9192	Unclassified: genetic information processing
9197	Cre13.g583600	K09480	9103	Lipid metabolism
9198	Cre13.g583600	K09480	9181	Protein families: metabolism
9199	Cre13.g584750	K18162	9159	Environmental adaptation
9200	Cre13.g584750	K18162	9182	Protein families: genetic information processing
9202	Cre13.g585050	K17285	9183	Protein families: signaling and cellular processes
9203	Cre13.g585150	K03264	9122	Translation
9204	Cre13.g585150	K03264	9182	Protein families: genetic information processing
9205	Cre13.g585150	K03264	3012	Translation factors
9214	Cre13.g586000	K18660	9105	Amino acid metabolism
9216	Cre13.g586600	K08360	9183	Protein families: signaling and cellular processes
9221	Cre13.g587050	K03265	9122	Translation
9222	Cre13.g587050	K03265	9182	Protein families: genetic information processing
9223	Cre13.g587050	K03265	3012	Translation factors
9224	Cre13.g587150	K11308	9182	Protein families: genetic information processing
9226	Cre13.g587450	K01934	9108	Metabolism of cofactors and vitamins
9233	Cre13.g588150	K14190	9101	Carbohydrate metabolism
9235	Cre13.g588310	K17428	9182	Protein families: genetic information processing
9236	Cre13.g588550	K08486	9123	"Folding	 sorting and degradation"
9237	Cre13.g588550	K08486	9156	Nervous system
9238	Cre13.g588550	K08486	9182	Protein families: genetic information processing
9239	Cre13.g588550	K08486	9183	Protein families: signaling and cellular processes
9240	Cre13.g589700	K12195	9141	Transport and catabolism
9241	Cre13.g589700	K12195	9143	Cell growth and death
9242	Cre13.g589700	K12195	9182	Protein families: genetic information processing
9243	Cre13.g589700	K12195	9183	Protein families: signaling and cellular processes
9278	Cre13.g591900	K16862	9182	Protein families: genetic information processing
9279	Cre13.g592000	K08850	9181	Protein families: metabolism
9280	Cre13.g592000	K08850	9182	Protein families: genetic information processing
9282	Cre13.g592150	K12858	9121	Transcription
9283	Cre13.g592150	K12858	9182	Protein families: genetic information processing
9299	Cre13.g603400	K15710	9182	Protein families: genetic information processing
9300	Cre13.g603700	K10355	9183	Protein families: signaling and cellular processes
9305	Cre13.g605050	K15075	9182	Protein families: genetic information processing
9330	Cre13.g606850	K14548	9122	Translation
9331	Cre13.g606850	K14548	9182	Protein families: genetic information processing
9336	Cre13.g607450	K00863	9101	Carbohydrate metabolism
9337	Cre13.g607450	K00863	9102	Energy metabolism
9338	Cre13.g607450	K00863	9103	Lipid metabolism
9339	Cre13.g607450	K00863	9151	Immune system
9340	Cre13.g607500	K10884	9124	Replication and repair
9341	Cre13.g607500	K10884	9182	Protein families: genetic information processing
9342	Cre13.g607500	K10884	3400	DNA repair and recombination proteins
9352	Cre14.g610950	K02734	9123	"Folding	 sorting and degradation"
9353	Cre14.g610950	K02734	9181	Protein families: metabolism
9354	Cre14.g610950	K02734	9182	Protein families: genetic information processing
9360	Cre14.g611850	K17087	9183	Protein families: signaling and cellular processes
9367	Cre14.g613350	K14016	9123	"Folding	 sorting and degradation"
9368	Cre14.g613850	K12585	9123	"Folding	 sorting and degradation"
9369	Cre14.g613850	K12585	9182	Protein families: genetic information processing
9383	Cre14.g615000	K07305	9191	Unclassified: metabolism
9384	Cre14.g615050	K10258	9103	Lipid metabolism
9385	Cre14.g615050	K10258	1040	Biosynthesis of unsaturated fatty acids
9386	Cre14.g615050	K10258	9181	Protein families: metabolism
9387	Cre14.g615100	K07305	9191	Unclassified: metabolism
9389	Cre14.g615950	K03235	9182	Protein families: genetic information processing
9393	Cre14.g616750	K13342	9141	Transport and catabolism
9394	Cre14.g616750	K13342	9182	Protein families: genetic information processing
9395	Cre14.g616900	K02047	9102	Energy metabolism
9396	Cre14.g616900	K02047	9131	Membrane transport
9397	Cre14.g616900	K02047	9183	Protein families: signaling and cellular processes
9570	Cre14.g619550	K02727	9123	"Folding	 sorting and degradation"
9571	Cre14.g619550	K02727	9181	Protein families: metabolism
9572	Cre14.g619550	K02727	9182	Protein families: genetic information processing
9573	Cre14.g620300	K01658	9105	Amino acid metabolism
9574	Cre14.g620300	K01658	9110	Biosynthesis of other secondary metabolites
9575	Cre14.g620300	K01658	9145	Cellular community - prokaryotes
9576	Cre14.g620300	K01658	2025	Biofilm formation - Pseudomonas aeruginosa
9577	Cre14.g620350	K14652	9108	Metabolism of cofactors and vitamins
9578	Cre14.g620350	K14652	790	Folate biosynthesis
9579	Cre14.g620400	K12948	9123	"Folding	 sorting and degradation"
9595	Cre14.g622850	K04482	9124	Replication and repair
9596	Cre14.g622850	K04482	3460	Fanconi anemia pathway
9597	Cre14.g622850	K04482	9161	Cancers: Overview
9598	Cre14.g622850	K04482	9162	Cancers: Specific types
9599	Cre14.g622850	K04482	9182	Protein families: genetic information processing
9600	Cre14.g622850	K04482	4121	Ubiquitin system
9601	Cre14.g622850	K04482	3400	DNA repair and recombination proteins
9659	Cre14.g625400	K03061	9123	"Folding	 sorting and degradation"
9660	Cre14.g625400	K03061	9172	Infectious diseases: Viral
9661	Cre14.g625400	K03061	9182	Protein families: genetic information processing
9663	Cre14.g625802	K10696	9182	Protein families: genetic information processing
9679	Cre14.g627950	K12343	9103	Lipid metabolism
9684	Cre14.g628350	K01419	9181	Protein families: metabolism
9690	Cre14.g628800	K08653	9123	"Folding	 sorting and degradation"
9691	Cre14.g628800	K08653	9181	Protein families: metabolism
9692	Cre14.g628800	K08653	9182	Protein families: genetic information processing
9694	Cre14.g629300	K11855	9181	Protein families: metabolism
9695	Cre14.g629300	K11855	9182	Protein families: genetic information processing
9696	Cre14.g629400	K17602	9181	Protein families: metabolism
9710	Cre14.g630883	K03921	9103	Lipid metabolism
9711	Cre14.g630883	K03921	1040	Biosynthesis of unsaturated fatty acids
9712	Cre14.g630883	K03921	9181	Protein families: metabolism
9713	Cre14.g630907	K08339	9141	Transport and catabolism
9714	Cre14.g630907	K08339	4138	Autophagy - yeast
9715	Cre14.g630907	K08339	4136	Autophagy - other
9716	Cre14.g630907	K08339	4137	Mitophagy - animal
9717	Cre14.g630907	K08339	9143	Cell growth and death
9718	Cre14.g630907	K08339	9151	Immune system
9719	Cre14.g630907	K08339	4622	RIG-I-like receptor signaling pathway
9720	Cre14.g630907	K08339	9149	Aging
9721	Cre14.g630907	K08339	4213	Longevity regulating pathway - multiple species
9722	Cre14.g630907	K08339	9171	Infectious diseases: Bacterial
9723	Cre14.g630907	K08339	9182	Protein families: genetic information processing
9724	Cre14.g630907	K08339	3029	Mitochondrial biogenesis
9728	Cre14.g631900	K14648	9191	Unclassified: metabolism
9729	Cre14.g632000	K03687	9182	Protein families: genetic information processing
9730	Cre14.g632000	K03687	3029	Mitochondrial biogenesis
9732	Cre14.g632775	K03035	9123	"Folding	 sorting and degradation"
9733	Cre14.g632775	K03035	9172	Infectious diseases: Viral
9734	Cre14.g632775	K03035	9182	Protein families: genetic information processing
9741	Cre14.g632950	K12604	9123	"Folding	 sorting and degradation"
9742	Cre14.g632950	K12604	9182	Protein families: genetic information processing
9743	Cre14.g633000	K17783	9182	Protein families: genetic information processing
9744	Cre14.g633650	K12855	9121	Transcription
9745	Cre14.g633650	K12855	9182	Protein families: genetic information processing
9748	Cre15.g634701	K10730	9182	Protein families: genetic information processing
9749	Cre15.g634701	K10730	3400	DNA repair and recombination proteins
9753	Cre15.g635800	K06636	9143	Cell growth and death
9754	Cre15.g635800	K06636	4111	Cell cycle - yeast
9755	Cre15.g635800	K06636	4113	Meiosis - yeast
9756	Cre15.g635800	K06636	4114	Oocyte meiosis
9757	Cre15.g635800	K06636	9182	Protein families: genetic information processing
9766	Cre15.g636450	K15190	9182	Protein families: genetic information processing
9767	Cre15.g637100	K04523	9123	"Folding	 sorting and degradation"
9768	Cre15.g637100	K04523	9182	Protein families: genetic information processing
9769	Cre15.g637100	K04523	3051	Proteasome
9781	Cre15.g639150	K17800	9141	Transport and catabolism
9782	Cre15.g639150	K17800	9182	Protein families: genetic information processing
9783	Cre15.g639150	K17800	9183	Protein families: signaling and cellular processes
9784	Cre15.g639400	K01409	9182	Protein families: genetic information processing
9785	Cre15.g640250	K07562	9122	Translation
9786	Cre15.g640250	K07562	3008	Ribosome biogenesis in eukaryotes
9787	Cre15.g640250	K07562	9182	Protein families: genetic information processing
9819	Cre15.g641800	K07901	9132	Signal transduction
9820	Cre15.g641800	K07901	9141	Transport and catabolism
9821	Cre15.g641800	K07901	9144	Cellular community - eukaryotes
9822	Cre15.g641800	K07901	9154	Digestive system
9823	Cre15.g641800	K07901	9182	Protein families: genetic information processing
9824	Cre15.g641800	K07901	3036	Chromosome and associated proteins
9825	Cre15.g641800	K07901	9183	Protein families: signaling and cellular processes
9826	Cre15.g641800	K07901	4031	GTP-binding proteins
9827	Cre15.g643550	K06215	9108	Metabolism of cofactors and vitamins
9881	Cre16.g650200	K15115	9183	Protein families: signaling and cellular processes
9900	Cre16.g651000	K07466	9124	Replication and repair
9901	Cre16.g651000	K07466	3420	Nucleotide excision repair
9902	Cre16.g651000	K07466	3430	Mismatch repair
9903	Cre16.g651000	K07466	3440	Homologous recombination
9904	Cre16.g651000	K07466	3460	Fanconi anemia pathway
9905	Cre16.g651000	K07466	9182	Protein families: genetic information processing
9906	Cre16.g651000	K07466	3032	DNA replication proteins
9907	Cre16.g651000	K07466	3400	DNA repair and recombination proteins
9910	Cre16.g651500	K12180	9182	Protein families: genetic information processing
9911	Cre16.g651750	K01870	9122	Translation
9912	Cre16.g651750	K01870	9181	Protein families: metabolism
9913	Cre16.g651750	K01870	9182	Protein families: genetic information processing
9914	Cre16.g652100	K01265	9181	Protein families: metabolism
9920	Cre16.g652850	K00729	9107	Glycan biosynthesis and metabolism
9921	Cre16.g652850	K00729	9181	Protein families: metabolism
9925	Cre16.g653601	K02913	9122	Translation
9926	Cre16.g653601	K02913	9182	Protein families: genetic information processing
9927	Cre16.g653850	K15455	9182	Protein families: genetic information processing
9928	Cre16.g653850	K15455	3012	Translation factors
9934	Cre16.g654350	K13102	9182	Protein families: genetic information processing
9938	Cre16.g654992	K15446	9182	Protein families: genetic information processing
9948	Cre16.g656400	K06118	9101	Carbohydrate metabolism
9949	Cre16.g656400	K06118	9103	Lipid metabolism
9954	Cre16.g656700	K10405	9182	Protein families: genetic information processing
9955	Cre16.g656700	K10405	9183	Protein families: signaling and cellular processes
9961	Cre16.g657800	K00464	9191	Unclassified: metabolism
9962	Cre16.g657850	K09540	9123	"Folding	 sorting and degradation"
9963	Cre16.g657850	K09540	4141	Protein processing in endoplasmic reticulum
9964	Cre16.g657850	K09540	9182	Protein families: genetic information processing
9965	Cre16.g657850	K09540	9183	Protein families: signaling and cellular processes
9984	Cre16.g658600	K11550	9182	Protein families: genetic information processing
9985	Cre16.g658650	K10357	9182	Protein families: genetic information processing
9986	Cre16.g658650	K10357	4131	Membrane trafficking
9987	Cre16.g658650	K10357	3029	Mitochondrial biogenesis
9988	Cre16.g658650	K10357	9183	Protein families: signaling and cellular processes
9989	Cre16.g659000	K08331	9141	Transport and catabolism
9990	Cre16.g659000	K08331	4138	Autophagy - yeast
9991	Cre16.g659000	K08331	4136	Autophagy - other
9992	Cre16.g659000	K08331	9149	Aging
9993	Cre16.g659000	K08331	9182	Protein families: genetic information processing
9994	Cre16.g659000	K08331	3029	Mitochondrial biogenesis
10006	Cre16.g660750	K19352	9182	Protein families: genetic information processing
10007	Cre16.g660800	K17804	9182	Protein families: genetic information processing
10008	Cre16.g660800	K17804	9183	Protein families: signaling and cellular processes
10019	Cre16.g662300	K12622	9121	Transcription
10020	Cre16.g662300	K12622	9123	"Folding	 sorting and degradation"
10021	Cre16.g662300	K12622	9182	Protein families: genetic information processing
10022	Cre16.g662300	K12622	3041	Spliceosome
10031	Cre16.g662800	K12662	9121	Transcription
10032	Cre16.g662800	K12662	9182	Protein families: genetic information processing
10033	Cre16.g662902	K03754	9122	Translation
10034	Cre16.g662902	K03754	9182	Protein families: genetic information processing
10035	Cre16.g663100	K01001	9107	Glycan biosynthesis and metabolism
10036	Cre16.g663100	K01001	9181	Protein families: metabolism
10050	Cre16.g663500	K03029	9123	"Folding	 sorting and degradation"
10051	Cre16.g663500	K03029	9172	Infectious diseases: Viral
10052	Cre16.g663500	K03029	9182	Protein families: genetic information processing
10065	Cre16.g664301	K02349	9182	Protein families: genetic information processing
10069	Cre16.g664550	K00600	9101	Carbohydrate metabolism
10070	Cre16.g664550	K00600	9102	Energy metabolism
10071	Cre16.g664550	K00600	9105	Amino acid metabolism
10072	Cre16.g664550	K00600	9106	Metabolism of other amino acids
10073	Cre16.g664550	K00600	9108	Metabolism of cofactors and vitamins
10074	Cre16.g664550	K00600	9176	Drug resistance: Antineoplastic
10082	Cre16.g664700	K14998	9182	Protein families: genetic information processing
10083	Cre16.g665000	K11599	9123	"Folding	 sorting and degradation"
10084	Cre16.g665000	K11599	9182	Protein families: genetic information processing
10086	Cre16.g665400	K11087	9121	Transcription
10087	Cre16.g665400	K11087	9163	Immune diseases
10088	Cre16.g665400	K11087	9182	Protein families: genetic information processing
10089	Cre16.g665400	K11087	3032	DNA replication proteins
10149	Cre16.g665950	K10737	9182	Protein families: genetic information processing
10168	Cre16.g669550	K01760	9105	Amino acid metabolism
10169	Cre16.g669550	K01760	9106	Metabolism of other amino acids
10170	Cre16.g669800	K04345	9132	Signal transduction
10171	Cre16.g669800	K04345	4010	MAPK signaling pathway
10172	Cre16.g669800	K04345	4310	Wnt signaling pathway
10173	Cre16.g669800	K04345	4340	Hedgehog signaling pathway
10174	Cre16.g669800	K04345	4341	Hedgehog signaling pathway - fly
10175	Cre16.g669800	K04345	4371	Apelin signaling pathway
10176	Cre16.g669800	K04345	4020	Calcium signaling pathway
10177	Cre16.g669800	K04345	4024	cAMP signaling pathway
10178	Cre16.g669800	K04345	9141	Transport and catabolism
10179	Cre16.g669800	K04345	4138	Autophagy - yeast
10180	Cre16.g669800	K04345	9143	Cell growth and death
10181	Cre16.g669800	K04345	4114	Oocyte meiosis
10182	Cre16.g669800	K04345	9144	Cellular community - eukaryotes
10183	Cre16.g669800	K04345	4540	Gap junction
10184	Cre16.g669800	K04345	9151	Immune system
10185	Cre16.g669800	K04345	4062	Chemokine signaling pathway
10186	Cre16.g669800	K04345	9152	Endocrine system
10187	Cre16.g669800	K04345	4910	Insulin signaling pathway
10188	Cre16.g669800	K04345	4922	Glucagon signaling pathway
10189	Cre16.g669800	K04345	4923	Regulation of lipolysis in adipocytes
10190	Cre16.g669800	K04345	4912	GnRH signaling pathway
10191	Cre16.g669800	K04345	4913	Ovarian steroidogenesis
10192	Cre16.g669800	K04345	4915	Estrogen signaling pathway
10193	Cre16.g669800	K04345	4914	Progesterone-mediated oocyte maturation
10194	Cre16.g669800	K04345	4921	Oxytocin signaling pathway
10195	Cre16.g669800	K04345	4926	Relaxin signaling pathway
10196	Cre16.g669800	K04345	4918	Thyroid hormone synthesis
10197	Cre16.g669800	K04345	4919	Thyroid hormone signaling pathway
10198	Cre16.g669800	K04345	4928	"Parathyroid hormone synthesis	 secretion and action"
10199	Cre16.g669800	K04345	4916	Melanogenesis
10200	Cre16.g669800	K04345	4924	Renin secretion
10201	Cre16.g669800	K04345	4925	Aldosterone synthesis and secretion
10202	Cre16.g669800	K04345	4927	Cortisol synthesis and secretion
10203	Cre16.g669800	K04345	9153	Circulatory system
10204	Cre16.g669800	K04345	4270	Vascular smooth muscle contraction
10205	Cre16.g669800	K04345	9154	Digestive system
10206	Cre16.g669800	K04345	4971	Gastric acid secretion
10207	Cre16.g669800	K04345	4976	Bile secretion
10208	Cre16.g669800	K04345	9155	Excretory system
10209	Cre16.g669800	K04345	4961	Endocrine and other factor-regulated calcium reabsorption
10210	Cre16.g669800	K04345	9156	Nervous system
10211	Cre16.g669800	K04345	4727	GABAergic synapse
10212	Cre16.g669800	K04345	4725	Cholinergic synapse
10213	Cre16.g669800	K04345	4728	Dopaminergic synapse
10214	Cre16.g669800	K04345	4726	Serotonergic synapse
10215	Cre16.g669800	K04345	4720	Long-term potentiation
10216	Cre16.g669800	K04345	4723	Retrograde endocannabinoid signaling
10217	Cre16.g669800	K04345	9157	Sensory system
10218	Cre16.g669800	K04345	4742	Taste transduction
10219	Cre16.g669800	K04345	4750	Inflammatory mediator regulation of TRP channels
10220	Cre16.g669800	K04345	9149	Aging
10221	Cre16.g669800	K04345	4213	Longevity regulating pathway - multiple species
10222	Cre16.g669800	K04345	9159	Environmental adaptation
10223	Cre16.g669800	K04345	4714	Thermogenesis
10224	Cre16.g669800	K04345	9161	Cancers: Overview
10225	Cre16.g669800	K04345	5205	Proteoglycans in cancer
10226	Cre16.g669800	K04345	5203	Viral carcinogenesis
10227	Cre16.g669800	K04345	9164	Neurodegenerative diseases
10228	Cre16.g669800	K04345	5020	Prion diseases
10229	Cre16.g669800	K04345	9165	Substance dependence
10230	Cre16.g669800	K04345	5031	Amphetamine addiction
10231	Cre16.g669800	K04345	5032	Morphine addiction
10232	Cre16.g669800	K04345	9166	Cardiovascular diseases
10233	Cre16.g669800	K04345	9167	Endocrine and metabolic diseases
10234	Cre16.g669800	K04345	9171	Infectious diseases: Bacterial
10235	Cre16.g669800	K04345	9172	Infectious diseases: Viral
10236	Cre16.g669800	K04345	5163	Human cytomegalovirus infection
10237	Cre16.g669800	K04345	5165	Human papillomavirus infection
10238	Cre16.g669800	K04345	9174	Infectious diseases: Parasitic
10239	Cre16.g669800	K04345	9176	Drug resistance: Antineoplastic
10240	Cre16.g669800	K04345	9181	Protein families: metabolism
10241	Cre16.g669800	K04345	9182	Protein families: genetic information processing
10242	Cre16.g669800	K04345	3036	Chromosome and associated proteins
10248	Cre16.g670261	K15305	9161	Cancers: Overview
10249	Cre16.g670261	K15305	9172	Infectious diseases: Viral
10251	Cre16.g670550	K15338	9182	Protein families: genetic information processing
10258	Cre16.g671100	K12177	9182	Protein families: genetic information processing
10267	Cre16.g672385	K00817	9105	Amino acid metabolism
10268	Cre16.g672385	K00817	350	Tyrosine metabolism
10269	Cre16.g672385	K00817	360	Phenylalanine metabolism
10270	Cre16.g672385	K00817	400	"Phenylalanine	 tyrosine and tryptophan biosynthesis"
10271	Cre16.g672385	K00817	9110	Biosynthesis of other secondary metabolites
10272	Cre16.g672385	K00817	401	Novobiocin biosynthesis
10273	Cre16.g672385	K00817	9181	Protein families: metabolism
10276	Cre16.g672750	K14944	9182	Protein families: genetic information processing
10292	Cre16.g673150	K06067	9132	Signal transduction
10293	Cre16.g673150	K06067	9143	Cell growth and death
10294	Cre16.g673150	K06067	9152	Endocrine system
10295	Cre16.g673150	K06067	9149	Aging
10296	Cre16.g673150	K06067	9161	Cancers: Overview
10297	Cre16.g673150	K06067	5202	Transcriptional misregulation in cancer
10298	Cre16.g673150	K06067	5203	Viral carcinogenesis
10299	Cre16.g673150	K06067	9162	Cancers: Specific types
10300	Cre16.g673150	K06067	9164	Neurodegenerative diseases
10301	Cre16.g673150	K06067	9165	Substance dependence
10302	Cre16.g673150	K06067	9172	Infectious diseases: Viral
10303	Cre16.g673150	K06067	5165	Human papillomavirus infection
10304	Cre16.g673150	K06067	9182	Protein families: genetic information processing
10306	Cre16.g673550	K00899	9105	Amino acid metabolism
10322	Cre16.g674065	K08850	9181	Protein families: metabolism
10323	Cre16.g674065	K08850	9182	Protein families: genetic information processing
10332	Cre16.g675350	K01280	9181	Protein families: metabolism
10333	Cre16.g675350	K01280	9182	Protein families: genetic information processing
10348	Cre16.g675749	K12160	9122	Translation
10349	Cre16.g675749	K12160	9166	Cardiovascular diseases
10350	Cre16.g675749	K12160	9182	Protein families: genetic information processing
10351	Cre16.g675749	K12160	4121	Ubiquitin system
10352	Cre16.g675749	K12160	3029	Mitochondrial biogenesis
10353	Cre16.g675749	K12160	9183	Protein families: signaling and cellular processes
10365	Cre16.g676197	K03028	9123	"Folding	 sorting and degradation"
10366	Cre16.g676197	K03028	9172	Infectious diseases: Viral
10367	Cre16.g676197	K03028	9182	Protein families: genetic information processing
10370	Cre16.g676314	K03247	9122	Translation
10371	Cre16.g676314	K03247	9172	Infectious diseases: Viral
10372	Cre16.g676314	K03247	9182	Protein families: genetic information processing
10373	Cre16.g676314	K03247	9183	Protein families: signaling and cellular processes
10374	Cre16.g676400	K12811	9121	Transcription
10375	Cre16.g676400	K12811	9182	Protein families: genetic information processing
10376	Cre16.g676650	K12391	9141	Transport and catabolism
10377	Cre16.g676650	K12391	9172	Infectious diseases: Viral
10378	Cre16.g676650	K12391	9182	Protein families: genetic information processing
10381	Cre16.g677000	K09489	9144	Cellular community - eukaryotes
10382	Cre16.g677000	K09489	9151	Immune system
10383	Cre16.g677000	K09489	9182	Protein families: genetic information processing
10391	Cre16.g677500	K00860	9102	Energy metabolism
10392	Cre16.g677500	K00860	9104	Nucleotide metabolism
10393	Cre16.g677700	K14306	9122	Translation
10394	Cre16.g677700	K14306	9182	Protein families: genetic information processing
10396	Cre16.g678050	K13171	9122	Translation
10397	Cre16.g678050	K13171	3015	mRNA surveillance pathway
10398	Cre16.g678050	K13171	9182	Protein families: genetic information processing
10399	Cre16.g678050	K13171	3041	Spliceosome
10400	Cre16.g678100	K12184	9141	Transport and catabolism
10401	Cre16.g678100	K12184	9182	Protein families: genetic information processing
10402	Cre16.g678100	K12184	9183	Protein families: signaling and cellular processes
10413	Cre16.g679164	K15433	9182	Protein families: genetic information processing
10414	Cre16.g679164	K15433	3036	Chromosome and associated proteins
10427	Cre16.g679600	K11092	9121	Transcription
10428	Cre16.g679600	K11092	9182	Protein families: genetic information processing
10455	Cre16.g680900	K03006	9121	Transcription
10456	Cre16.g680900	K03006	9164	Neurodegenerative diseases
10457	Cre16.g680900	K03006	9172	Infectious diseases: Viral
10458	Cre16.g680900	K03006	9182	Protein families: genetic information processing
