Unnamed: 0	Geneid	KO	Pathway_ko	Definition
8756	Cre13.g563550	K01099	9101	Carbohydrate metabolism
8757	Cre13.g563550	K01099	9132	Signal transduction
8758	Cre13.g563550	K01099	9182	Protein families: genetic information processing
8759	Cre13.g563733	K04368	9132	Signal transduction
8760	Cre13.g563733	K04368	4015	Rap1 signaling pathway
8761	Cre13.g563733	K04368	4010	MAPK signaling pathway
8762	Cre13.g563733	K04368	4013	MAPK signaling pathway - fly
8763	Cre13.g563733	K04368	4012	ErbB signaling pathway
8764	Cre13.g563733	K04368	4370	VEGF signaling pathway
8765	Cre13.g563733	K04368	4371	Apelin signaling pathway
8766	Cre13.g563733	K04368	4668	TNF signaling pathway
8767	Cre13.g563733	K04368	4066	HIF-1 signaling pathway
8768	Cre13.g563733	K04368	4068	FoxO signaling pathway
8769	Cre13.g563733	K04368	4072	Phospholipase D signaling pathway
8770	Cre13.g563733	K04368	4071	Sphingolipid signaling pathway
8771	Cre13.g563733	K04368	4024	cAMP signaling pathway
8772	Cre13.g563733	K04368	4022	cGMP-PKG signaling pathway
8773	Cre13.g563733	K04368	4151	PI3K-Akt signaling pathway
8774	Cre13.g563733	K04368	4150	mTOR signaling pathway
8775	Cre13.g563733	K04368	9141	Transport and catabolism
8776	Cre13.g563733	K04368	9143	Cell growth and death
8777	Cre13.g563733	K04368	4210	Apoptosis
8778	Cre13.g563733	K04368	4218	Cellular senescence
8779	Cre13.g563733	K04368	9144	Cellular community - eukaryotes
8780	Cre13.g563733	K04368	4540	Gap junction
8781	Cre13.g563733	K04368	4550	Signaling pathways regulating pluripotency of stem cells
8782	Cre13.g563733	K04368	9142	Cell motility
8783	Cre13.g563733	K04368	9151	Immune system
8784	Cre13.g563733	K04368	4650	Natural killer cell mediated cytotoxicity
8785	Cre13.g563733	K04368	4660	T cell receptor signaling pathway
8786	Cre13.g563733	K04368	4662	B cell receptor signaling pathway
8787	Cre13.g563733	K04368	4664	Fc epsilon RI signaling pathway
8788	Cre13.g563733	K04368	4666	Fc gamma R-mediated phagocytosis
8789	Cre13.g563733	K04368	4062	Chemokine signaling pathway
8790	Cre13.g563733	K04368	9152	Endocrine system
8791	Cre13.g563733	K04368	4912	GnRH signaling pathway
8792	Cre13.g563733	K04368	4915	Estrogen signaling pathway
8793	Cre13.g563733	K04368	4914	Progesterone-mediated oocyte maturation
8794	Cre13.g563733	K04368	4917	Prolactin signaling pathway
8795	Cre13.g563733	K04368	4921	Oxytocin signaling pathway
8796	Cre13.g563733	K04368	4926	Relaxin signaling pathway
8797	Cre13.g563733	K04368	4919	Thyroid hormone signaling pathway
8798	Cre13.g563733	K04368	4928	"Parathyroid hormone synthesis	 secretion and action"
8799	Cre13.g563733	K04368	4916	Melanogenesis
8800	Cre13.g563733	K04368	9153	Circulatory system
8801	Cre13.g563733	K04368	9156	Nervous system
8802	Cre13.g563733	K04368	4726	Serotonergic synapse
8803	Cre13.g563733	K04368	4720	Long-term potentiation
8804	Cre13.g563733	K04368	4730	Long-term depression
8805	Cre13.g563733	K04368	4722	Neurotrophin signaling pathway
8806	Cre13.g563733	K04368	9158	Development
8807	Cre13.g563733	K04368	4380	Osteoclast differentiation
8808	Cre13.g563733	K04368	9159	Environmental adaptation
8809	Cre13.g563733	K04368	9161	Cancers: Overview
8810	Cre13.g563733	K04368	5230	Central carbon metabolism in cancer
8811	Cre13.g563733	K04368	5231	Choline metabolism in cancer
8812	Cre13.g563733	K04368	5206	MicroRNAs in cancer
8813	Cre13.g563733	K04368	5205	Proteoglycans in cancer
8814	Cre13.g563733	K04368	9162	Cancers: Specific types
8815	Cre13.g563733	K04368	5212	Pancreatic cancer
8816	Cre13.g563733	K04368	5225	Hepatocellular carcinoma
8817	Cre13.g563733	K04368	5226	Gastric cancer
8818	Cre13.g563733	K04368	5214	Glioma
8819	Cre13.g563733	K04368	5216	Thyroid cancer
8820	Cre13.g563733	K04368	5221	Acute myeloid leukemia
8821	Cre13.g563733	K04368	5220	Chronic myeloid leukemia
8822	Cre13.g563733	K04368	5218	Melanoma
8823	Cre13.g563733	K04368	5211	Renal cell carcinoma
8824	Cre13.g563733	K04368	5219	Bladder cancer
8825	Cre13.g563733	K04368	5215	Prostate cancer
8826	Cre13.g563733	K04368	5213	Endometrial cancer
8827	Cre13.g563733	K04368	5224	Breast cancer
8828	Cre13.g563733	K04368	5223	Non-small cell lung cancer
8829	Cre13.g563733	K04368	9164	Neurodegenerative diseases
8830	Cre13.g563733	K04368	9165	Substance dependence
8831	Cre13.g563733	K04368	9167	Endocrine and metabolic diseases
8832	Cre13.g563733	K04368	9172	Infectious diseases: Viral
8833	Cre13.g563733	K04368	5170	Human immunodeficiency virus 1 infection
8834	Cre13.g563733	K04368	5164	Influenza A
8835	Cre13.g563733	K04368	5161	Hepatitis B
8836	Cre13.g563733	K04368	5160	Hepatitis C
8837	Cre13.g563733	K04368	5163	Human cytomegalovirus infection
8838	Cre13.g563733	K04368	5167	Kaposi sarcoma-associated herpesvirus infection
8839	Cre13.g563733	K04368	5165	Human papillomavirus infection
8840	Cre13.g563733	K04368	9176	Drug resistance: Antineoplastic
8841	Cre13.g563733	K04368	1522	Endocrine resistance
8842	Cre13.g563733	K04368	9181	Protein families: metabolism
8851	Cre13.g564350	K04728	9124	Replication and repair
8852	Cre13.g564350	K04728	9132	Signal transduction
8853	Cre13.g564350	K04728	4068	FoxO signaling pathway
8854	Cre13.g564350	K04728	9143	Cell growth and death
8855	Cre13.g564350	K04728	4210	Apoptosis
8856	Cre13.g564350	K04728	4214	Apoptosis - fly
8857	Cre13.g564350	K04728	4115	p53 signaling pathway
8858	Cre13.g564350	K04728	4218	Cellular senescence
8859	Cre13.g564350	K04728	9161	Cancers: Overview
8860	Cre13.g564350	K04728	5206	MicroRNAs in cancer
8861	Cre13.g564350	K04728	9172	Infectious diseases: Viral
8862	Cre13.g564350	K04728	5170	Human immunodeficiency virus 1 infection
8863	Cre13.g564350	K04728	5165	Human papillomavirus infection
8864	Cre13.g564350	K04728	9176	Drug resistance: Antineoplastic
8865	Cre13.g564350	K04728	9181	Protein families: metabolism
8866	Cre13.g564350	K04728	9182	Protein families: genetic information processing
8867	Cre13.g564350	K04728	3400	DNA repair and recombination proteins
8868	Cre13.g564500	K13412	9159	Environmental adaptation
8869	Cre13.g564500	K13412	9174	Infectious diseases: Parasitic
8870	Cre13.g564500	K13412	9181	Protein families: metabolism
8872	Cre13.g564766	K13293	9104	Nucleotide metabolism
8873	Cre13.g564766	K13293	9132	Signal transduction
8874	Cre13.g564766	K13293	9152	Endocrine system
8875	Cre13.g564766	K13293	9165	Substance dependence
8903	Cre13.g566000	K01938	9102	Energy metabolism
8904	Cre13.g566000	K01938	9108	Metabolism of cofactors and vitamins
8923	Cre13.g567550	K08857	9181	Protein families: metabolism
8924	Cre13.g567550	K08857	9182	Protein families: genetic information processing
8925	Cre13.g567550	K08857	3400	DNA repair and recombination proteins
8947	Cre13.g567850	K11128	9122	Translation
8948	Cre13.g567850	K11128	9182	Protein families: genetic information processing
8949	Cre13.g567850	K11128	3032	DNA replication proteins
9061	Cre13.g575000	K07399	9192	Unclassified: genetic information processing
9071	Cre13.g576650	K11755	9105	Amino acid metabolism
9072	Cre13.g576800	K09592	9132	Signal transduction
9073	Cre13.g576800	K09592	9161	Cancers: Overview
9074	Cre13.g576800	K09592	9162	Cancers: Specific types
9112	Cre13.g578750	K00207	9104	Nucleotide metabolism
9113	Cre13.g578750	K00207	9106	Metabolism of other amino acids
9114	Cre13.g578750	K00207	9108	Metabolism of cofactors and vitamins
9115	Cre13.g578750	K00207	9111	Xenobiotics biodegradation and metabolism
9157	Cre13.g579598	K00703	9101	Carbohydrate metabolism
9158	Cre13.g579598	K00703	9145	Cellular community - prokaryotes
9159	Cre13.g579598	K00703	9181	Protein families: metabolism
9185	Cre13.g582650	K08830	9181	Protein families: metabolism
9186	Cre13.g582671	K08830	9181	Protein families: metabolism
9215	Cre13.g586300	K09568	9182	Protein families: genetic information processing
9281	Cre13.g592050	K01466	9104	Nucleotide metabolism
9284	Cre13.g592200	K00264	9102	Energy metabolism
9285	Cre13.g592200	K00264	9105	Amino acid metabolism
9291	Cre13.g602400	K10401	9183	Protein families: signaling and cellular processes
9296	Cre13.g602901	K03639	9108	Metabolism of cofactors and vitamins
9297	Cre13.g602901	K03639	9123	"Folding	 sorting and degradation"
9313	Cre13.g605650	K00130	9105	Amino acid metabolism
9343	Cre14.g608452	K11366	9181	Protein families: metabolism
9344	Cre14.g608452	K11366	9182	Protein families: genetic information processing
9345	Cre14.g608452	K11366	4121	Ubiquitin system
9346	Cre14.g608452	K11366	3036	Chromosome and associated proteins
9350	Cre14.g610450	K14715	9183	Protein families: signaling and cellular processes
9351	Cre14.g610750	K03327	9183	Protein families: signaling and cellular processes
9390	Cre14.g616100	K14826	9182	Protein families: genetic information processing
9399	Cre14.g617550	K02183	9132	Signal transduction
9400	Cre14.g617550	K02183	4015	Rap1 signaling pathway
9401	Cre14.g617550	K02183	4016	MAPK signaling pathway - plant
9402	Cre14.g617550	K02183	4371	Apelin signaling pathway
9403	Cre14.g617550	K02183	4020	Calcium signaling pathway
9404	Cre14.g617550	K02183	4070	Phosphatidylinositol signaling system
9405	Cre14.g617550	K02183	4024	cAMP signaling pathway
9406	Cre14.g617550	K02183	4022	cGMP-PKG signaling pathway
9407	Cre14.g617550	K02183	9143	Cell growth and death
9408	Cre14.g617550	K02183	4218	Cellular senescence
9409	Cre14.g617550	K02183	9151	Immune system
9410	Cre14.g617550	K02183	9152	Endocrine system
9411	Cre14.g617550	K02183	4922	Glucagon signaling pathway
9412	Cre14.g617550	K02183	4912	GnRH signaling pathway
9413	Cre14.g617550	K02183	4915	Estrogen signaling pathway
9414	Cre14.g617550	K02183	4921	Oxytocin signaling pathway
9415	Cre14.g617550	K02183	4916	Melanogenesis
9416	Cre14.g617550	K02183	4924	Renin secretion
9417	Cre14.g617550	K02183	4925	Aldosterone synthesis and secretion
9418	Cre14.g617550	K02183	9153	Circulatory system
9419	Cre14.g617550	K02183	4270	Vascular smooth muscle contraction
9420	Cre14.g617550	K02183	9154	Digestive system
9421	Cre14.g617550	K02183	4971	Gastric acid secretion
9422	Cre14.g617550	K02183	9156	Nervous system
9423	Cre14.g617550	K02183	4720	Long-term potentiation
9424	Cre14.g617550	K02183	4722	Neurotrophin signaling pathway
9425	Cre14.g617550	K02183	9157	Sensory system
9426	Cre14.g617550	K02183	4745	Phototransduction - fly
9427	Cre14.g617550	K02183	4740	Olfactory transduction
9428	Cre14.g617550	K02183	4750	Inflammatory mediator regulation of TRP channels
9429	Cre14.g617550	K02183	9159	Environmental adaptation
9430	Cre14.g617550	K02183	4626	Plant-pathogen interaction
9431	Cre14.g617550	K02183	9161	Cancers: Overview
9432	Cre14.g617550	K02183	9162	Cancers: Specific types
9433	Cre14.g617550	K02183	9164	Neurodegenerative diseases
9434	Cre14.g617550	K02183	9165	Substance dependence
9435	Cre14.g617550	K02183	5034	Alcoholism
9436	Cre14.g617550	K02183	9166	Cardiovascular diseases
9437	Cre14.g617550	K02183	9171	Infectious diseases: Bacterial
9438	Cre14.g617550	K02183	5152	Tuberculosis
9439	Cre14.g617550	K02183	9172	Infectious diseases: Viral
9440	Cre14.g617550	K02183	5163	Human cytomegalovirus infection
9441	Cre14.g617550	K02183	5167	Kaposi sarcoma-associated herpesvirus infection
9442	Cre14.g617550	K02183	9181	Protein families: metabolism
9443	Cre14.g617550	K02183	9182	Protein families: genetic information processing
9444	Cre14.g617550	K02183	3036	Chromosome and associated proteins
9445	Cre14.g617550	K02183	9183	Protein families: signaling and cellular processes
9446	Cre14.g617750	K13293	9104	Nucleotide metabolism
9447	Cre14.g617750	K13293	9132	Signal transduction
9448	Cre14.g617750	K13293	9152	Endocrine system
9449	Cre14.g617750	K13293	9165	Substance dependence
9452	Cre14.g617950	K02183	9132	Signal transduction
9453	Cre14.g617950	K02183	4015	Rap1 signaling pathway
9454	Cre14.g617950	K02183	4016	MAPK signaling pathway - plant
9455	Cre14.g617950	K02183	4371	Apelin signaling pathway
9456	Cre14.g617950	K02183	4020	Calcium signaling pathway
9457	Cre14.g617950	K02183	4070	Phosphatidylinositol signaling system
9458	Cre14.g617950	K02183	4024	cAMP signaling pathway
9459	Cre14.g617950	K02183	4022	cGMP-PKG signaling pathway
9460	Cre14.g617950	K02183	9143	Cell growth and death
9461	Cre14.g617950	K02183	4218	Cellular senescence
9462	Cre14.g617950	K02183	9151	Immune system
9463	Cre14.g617950	K02183	9152	Endocrine system
9464	Cre14.g617950	K02183	4922	Glucagon signaling pathway
9465	Cre14.g617950	K02183	4912	GnRH signaling pathway
9466	Cre14.g617950	K02183	4915	Estrogen signaling pathway
9467	Cre14.g617950	K02183	4921	Oxytocin signaling pathway
9468	Cre14.g617950	K02183	4916	Melanogenesis
9469	Cre14.g617950	K02183	4924	Renin secretion
9470	Cre14.g617950	K02183	4925	Aldosterone synthesis and secretion
9471	Cre14.g617950	K02183	9153	Circulatory system
9472	Cre14.g617950	K02183	4270	Vascular smooth muscle contraction
9473	Cre14.g617950	K02183	9154	Digestive system
9474	Cre14.g617950	K02183	4971	Gastric acid secretion
9475	Cre14.g617950	K02183	9156	Nervous system
9476	Cre14.g617950	K02183	4720	Long-term potentiation
9477	Cre14.g617950	K02183	4722	Neurotrophin signaling pathway
9478	Cre14.g617950	K02183	9157	Sensory system
9479	Cre14.g617950	K02183	4745	Phototransduction - fly
9480	Cre14.g617950	K02183	4740	Olfactory transduction
9481	Cre14.g617950	K02183	4750	Inflammatory mediator regulation of TRP channels
9482	Cre14.g617950	K02183	9159	Environmental adaptation
9483	Cre14.g617950	K02183	4626	Plant-pathogen interaction
9484	Cre14.g617950	K02183	9161	Cancers: Overview
9485	Cre14.g617950	K02183	9162	Cancers: Specific types
9486	Cre14.g617950	K02183	9164	Neurodegenerative diseases
9487	Cre14.g617950	K02183	9165	Substance dependence
9488	Cre14.g617950	K02183	5034	Alcoholism
9489	Cre14.g617950	K02183	9166	Cardiovascular diseases
9490	Cre14.g617950	K02183	9171	Infectious diseases: Bacterial
9491	Cre14.g617950	K02183	5152	Tuberculosis
9492	Cre14.g617950	K02183	9172	Infectious diseases: Viral
9493	Cre14.g617950	K02183	5163	Human cytomegalovirus infection
9494	Cre14.g617950	K02183	5167	Kaposi sarcoma-associated herpesvirus infection
9495	Cre14.g617950	K02183	9181	Protein families: metabolism
9496	Cre14.g617950	K02183	9182	Protein families: genetic information processing
9497	Cre14.g617950	K02183	3036	Chromosome and associated proteins
9498	Cre14.g617950	K02183	9183	Protein families: signaling and cellular processes
9499	Cre14.g618000	K02183	9132	Signal transduction
9500	Cre14.g618000	K02183	4015	Rap1 signaling pathway
9501	Cre14.g618000	K02183	4016	MAPK signaling pathway - plant
9502	Cre14.g618000	K02183	4371	Apelin signaling pathway
9503	Cre14.g618000	K02183	4020	Calcium signaling pathway
9504	Cre14.g618000	K02183	4070	Phosphatidylinositol signaling system
9505	Cre14.g618000	K02183	4024	cAMP signaling pathway
9506	Cre14.g618000	K02183	4022	cGMP-PKG signaling pathway
9507	Cre14.g618000	K02183	9143	Cell growth and death
9508	Cre14.g618000	K02183	4218	Cellular senescence
9509	Cre14.g618000	K02183	9151	Immune system
9510	Cre14.g618000	K02183	9152	Endocrine system
9511	Cre14.g618000	K02183	4922	Glucagon signaling pathway
9512	Cre14.g618000	K02183	4912	GnRH signaling pathway
9513	Cre14.g618000	K02183	4915	Estrogen signaling pathway
9514	Cre14.g618000	K02183	4921	Oxytocin signaling pathway
9515	Cre14.g618000	K02183	4916	Melanogenesis
9516	Cre14.g618000	K02183	4924	Renin secretion
9517	Cre14.g618000	K02183	4925	Aldosterone synthesis and secretion
9518	Cre14.g618000	K02183	9153	Circulatory system
9519	Cre14.g618000	K02183	4270	Vascular smooth muscle contraction
9520	Cre14.g618000	K02183	9154	Digestive system
9521	Cre14.g618000	K02183	4971	Gastric acid secretion
9522	Cre14.g618000	K02183	9156	Nervous system
9523	Cre14.g618000	K02183	4720	Long-term potentiation
9524	Cre14.g618000	K02183	4722	Neurotrophin signaling pathway
9525	Cre14.g618000	K02183	9157	Sensory system
9526	Cre14.g618000	K02183	4745	Phototransduction - fly
9527	Cre14.g618000	K02183	4740	Olfactory transduction
9528	Cre14.g618000	K02183	4750	Inflammatory mediator regulation of TRP channels
9529	Cre14.g618000	K02183	9159	Environmental adaptation
9530	Cre14.g618000	K02183	4626	Plant-pathogen interaction
9531	Cre14.g618000	K02183	9161	Cancers: Overview
9532	Cre14.g618000	K02183	9162	Cancers: Specific types
9533	Cre14.g618000	K02183	9164	Neurodegenerative diseases
9534	Cre14.g618000	K02183	9165	Substance dependence
9535	Cre14.g618000	K02183	5034	Alcoholism
9536	Cre14.g618000	K02183	9166	Cardiovascular diseases
9537	Cre14.g618000	K02183	9171	Infectious diseases: Bacterial
9538	Cre14.g618000	K02183	5152	Tuberculosis
9539	Cre14.g618000	K02183	9172	Infectious diseases: Viral
9540	Cre14.g618000	K02183	5163	Human cytomegalovirus infection
9541	Cre14.g618000	K02183	5167	Kaposi sarcoma-associated herpesvirus infection
9542	Cre14.g618000	K02183	9181	Protein families: metabolism
9543	Cre14.g618000	K02183	9182	Protein families: genetic information processing
9544	Cre14.g618000	K02183	3036	Chromosome and associated proteins
9545	Cre14.g618000	K02183	9183	Protein families: signaling and cellular processes
9655	Cre14.g624950	K10408	9164	Neurodegenerative diseases
9656	Cre14.g624950	K10408	9183	Protein families: signaling and cellular processes
9658	Cre14.g625350	K03327	9183	Protein families: signaling and cellular processes
9673	Cre14.g627576	K10408	9164	Neurodegenerative diseases
9674	Cre14.g627576	K10408	9183	Protein families: signaling and cellular processes
9698	Cre14.g629700	K00029	9101	Carbohydrate metabolism
9699	Cre14.g629700	K00029	9102	Energy metabolism
9725	Cre14.g631200	K17580	9181	Protein families: metabolism
9731	Cre14.g632767	K01104	9191	Unclassified: metabolism
9788	Cre15.g641200	K15103	9183	Protein families: signaling and cellular processes
9818	Cre15.g641266	K15285	9183	Protein families: signaling and cellular processes
9855	Cre16.g649050	K12319	9104	Nucleotide metabolism
9856	Cre16.g649050	K12319	9132	Signal transduction
9857	Cre16.g649050	K12319	9144	Cellular community - eukaryotes
9858	Cre16.g649050	K12319	9151	Immune system
9859	Cre16.g649050	K12319	9152	Endocrine system
9860	Cre16.g649050	K12319	4924	Renin secretion
9861	Cre16.g649050	K12319	9153	Circulatory system
9862	Cre16.g649050	K12319	9154	Digestive system
9863	Cre16.g649050	K12319	9156	Nervous system
9864	Cre16.g649050	K12319	9159	Environmental adaptation
9868	Cre16.g649466	K07300	9183	Protein families: signaling and cellular processes
9929	Cre16.g654300	K00940	9104	Nucleotide metabolism
9930	Cre16.g654300	K00940	240	Pyrimidine metabolism
9931	Cre16.g654300	K00940	9111	Xenobiotics biodegradation and metabolism
9932	Cre16.g654300	K00940	9132	Signal transduction
9933	Cre16.g654300	K00940	9182	Protein families: genetic information processing
9939	Cre16.g655200	K14640	9183	Protein families: signaling and cellular processes
9979	Cre16.g657979	K10406	9183	Protein families: signaling and cellular processes
9980	Cre16.g658075	K01515	9104	Nucleotide metabolism
9996	Cre16.g659600	K14834	9182	Protein families: genetic information processing
10011	Cre16.g661100	K08829	9181	Protein families: metabolism
10048	Cre16.g663350	K03544	9143	Cell growth and death
10049	Cre16.g663350	K03544	9182	Protein families: genetic information processing
10061	Cre16.g663900	K01749	9108	Metabolism of cofactors and vitamins
10090	Cre16.g665450	K04958	9132	Signal transduction
10091	Cre16.g665450	K04958	4020	Calcium signaling pathway
10092	Cre16.g665450	K04958	4070	Phosphatidylinositol signaling system
10093	Cre16.g665450	K04958	4022	cGMP-PKG signaling pathway
10094	Cre16.g665450	K04958	9141	Transport and catabolism
10095	Cre16.g665450	K04958	9143	Cell growth and death
10096	Cre16.g665450	K04958	4210	Apoptosis
10097	Cre16.g665450	K04958	4218	Cellular senescence
10098	Cre16.g665450	K04958	9144	Cellular community - eukaryotes
10099	Cre16.g665450	K04958	9151	Immune system
10100	Cre16.g665450	K04958	4621	NOD-like receptor signaling pathway
10101	Cre16.g665450	K04958	4625	C-type lectin receptor signaling pathway
10102	Cre16.g665450	K04958	9152	Endocrine system
10103	Cre16.g665450	K04958	4912	GnRH signaling pathway
10104	Cre16.g665450	K04958	4915	Estrogen signaling pathway
10105	Cre16.g665450	K04958	4921	Oxytocin signaling pathway
10106	Cre16.g665450	K04958	4918	Thyroid hormone synthesis
10107	Cre16.g665450	K04958	4928	"Parathyroid hormone synthesis	 secretion and action"
10108	Cre16.g665450	K04958	4924	Renin secretion
10109	Cre16.g665450	K04958	4925	Aldosterone synthesis and secretion
10110	Cre16.g665450	K04958	4927	Cortisol synthesis and secretion
10111	Cre16.g665450	K04958	9153	Circulatory system
10112	Cre16.g665450	K04958	9154	Digestive system
10113	Cre16.g665450	K04958	4971	Gastric acid secretion
10114	Cre16.g665450	K04958	4972	Pancreatic secretion
10115	Cre16.g665450	K04958	9156	Nervous system
10116	Cre16.g665450	K04958	4725	Cholinergic synapse
10117	Cre16.g665450	K04958	4728	Dopaminergic synapse
10118	Cre16.g665450	K04958	4726	Serotonergic synapse
10119	Cre16.g665450	K04958	4720	Long-term potentiation
10120	Cre16.g665450	K04958	4730	Long-term depression
10121	Cre16.g665450	K04958	4723	Retrograde endocannabinoid signaling
10122	Cre16.g665450	K04958	9157	Sensory system
10123	Cre16.g665450	K04958	4750	Inflammatory mediator regulation of TRP channels
10124	Cre16.g665450	K04958	9159	Environmental adaptation
10125	Cre16.g665450	K04958	9161	Cancers: Overview
10126	Cre16.g665450	K04958	9164	Neurodegenerative diseases
10127	Cre16.g665450	K04958	5016	Huntington disease
10128	Cre16.g665450	K04958	9167	Endocrine and metabolic diseases
10129	Cre16.g665450	K04958	9172	Infectious diseases: Viral
10130	Cre16.g665450	K04958	5163	Human cytomegalovirus infection
10131	Cre16.g665450	K04958	5167	Kaposi sarcoma-associated herpesvirus infection
10132	Cre16.g665450	K04958	9181	Protein families: metabolism
10133	Cre16.g665450	K04958	9183	Protein families: signaling and cellular processes
10159	Cre16.g666500	K16781	9182	Protein families: genetic information processing
10259	Cre16.g671250	K12041	9183	Protein families: signaling and cellular processes
10260	Cre16.g671300	K12041	9183	Protein families: signaling and cellular processes
10307	Cre16.g673600	K08850	9181	Protein families: metabolism
10308	Cre16.g673600	K08850	9182	Protein families: genetic information processing
10311	Cre16.g673700	K14799	9182	Protein families: genetic information processing
10344	Cre16.g675650	K00140	9101	Carbohydrate metabolism
10345	Cre16.g675650	K00140	562	Inositol phosphate metabolism
10346	Cre16.g675650	K00140	9105	Amino acid metabolism
10347	Cre16.g675650	K00140	9106	Metabolism of other amino acids
10368	Cre16.g676309	K08850	9181	Protein families: metabolism
10369	Cre16.g676309	K08850	9182	Protein families: genetic information processing
10395	Cre16.g677950	K07119	9194	Poorly characterized
10408	Cre16.g678850	K01641	9101	Carbohydrate metabolism
10409	Cre16.g678850	K01641	9103	Lipid metabolism
10410	Cre16.g678850	K01641	9105	Amino acid metabolism
10411	Cre16.g678850	K01641	9109	Metabolism of terpenoids and polyketides
10429	Cre16.g679669	K00991	9109	Metabolism of terpenoids and polyketides
10480	Cre16.g681850	K00876	9104	Nucleotide metabolism
10481	Cre16.g681850	K00876	9111	Xenobiotics biodegradation and metabolism
10484	Cre16.g682100	K08081	9110	Biosynthesis of other secondary metabolites
10496	Cre16.g683081	K09858	9194	Poorly characterized
10509	Cre16.g683750	K13348	9141	Transport and catabolism
10515	Cre16.g684155	K11271	9182	Protein families: genetic information processing
10516	Cre16.g684400	K08824	9181	Protein families: metabolism
10527	Cre16.g685450	K10408	9164	Neurodegenerative diseases
10528	Cre16.g685450	K10408	9183	Protein families: signaling and cellular processes
10541	Cre16.g687000	K14685	9143	Cell growth and death
10542	Cre16.g687000	K14685	9154	Digestive system
10543	Cre16.g687000	K14685	9183	Protein families: signaling and cellular processes
10564	Cre16.g688600	K11129	9122	Translation
10565	Cre16.g688600	K11129	9182	Protein families: genetic information processing
10566	Cre16.g688600	K11129	3032	DNA replication proteins
10568	Cre16.g689050	K00232	9103	Lipid metabolism
10569	Cre16.g689050	K00232	592	alpha-Linolenic acid metabolism
10570	Cre16.g689050	K00232	1040	Biosynthesis of unsaturated fatty acids
10571	Cre16.g689050	K00232	9132	Signal transduction
10572	Cre16.g689050	K00232	9141	Transport and catabolism
10573	Cre16.g689050	K00232	9152	Endocrine system
10593	Cre16.g689871	K01870	9122	Translation
10594	Cre16.g689871	K01870	9181	Protein families: metabolism
10595	Cre16.g689871	K01870	9182	Protein families: genetic information processing
10609	Cre16.g690991	K03233	9171	Infectious diseases: Bacterial
10610	Cre16.g690991	K03233	9182	Protein families: genetic information processing
10611	Cre16.g690991	K03233	3012	Translation factors
10638	Cre16.g694850	K00620	9105	Amino acid metabolism
10639	Cre16.g695050	K10527	9103	Lipid metabolism
10640	Cre16.g695050	K10527	592	alpha-Linolenic acid metabolism
10641	Cre16.g695100	K00232	9103	Lipid metabolism
10642	Cre16.g695100	K00232	592	alpha-Linolenic acid metabolism
10643	Cre16.g695100	K00232	1040	Biosynthesis of unsaturated fatty acids
10644	Cre16.g695100	K00232	9132	Signal transduction
10645	Cre16.g695100	K00232	9141	Transport and catabolism
10646	Cre16.g695100	K00232	9152	Endocrine system
10688	Cre17.g698950	K09140	9182	Protein families: genetic information processing
10696	Cre17.g699500	K16603	9183	Protein families: signaling and cellular processes
10735	Cre17.g704850	K00759	9104	Nucleotide metabolism
10736	Cre17.g704850	K00759	9183	Protein families: signaling and cellular processes
10761	Cre17.g707300	K13510	9103	Lipid metabolism
10762	Cre17.g707300	K13510	565	Ether lipid metabolism
10763	Cre17.g707300	K13510	9181	Protein families: metabolism
10821	Cre17.g709750	K08824	9181	Protein families: metabolism
10967	Cre17.g716800	K14611	9183	Protein families: signaling and cellular processes
10973	Cre17.g717400	K00791	9109	Metabolism of terpenoids and polyketides
10974	Cre17.g717400	K00791	9181	Protein families: metabolism
10975	Cre17.g717400	K00791	9182	Protein families: genetic information processing
11001	Cre17.g719450	K08850	9181	Protein families: metabolism
11002	Cre17.g719450	K08850	9182	Protein families: genetic information processing
11043	Cre17.g723300	K08824	9181	Protein families: metabolism
11045	Cre17.g723550	K18649	9101	Carbohydrate metabolism
11046	Cre17.g723550	K18649	562	Inositol phosphate metabolism
11047	Cre17.g723550	K18649	9105	Amino acid metabolism
11048	Cre17.g723550	K18649	9132	Signal transduction
11049	Cre17.g723650	K07513	9103	Lipid metabolism
11050	Cre17.g723650	K07513	592	alpha-Linolenic acid metabolism
11051	Cre17.g723650	K07513	1040	Biosynthesis of unsaturated fatty acids
11052	Cre17.g723650	K07513	9105	Amino acid metabolism
11053	Cre17.g723650	K07513	9141	Transport and catabolism
11054	Cre17.g723650	K07513	9152	Endocrine system
11069	Cre17.g724550	K16780	9182	Protein families: genetic information processing
11102	Cre17.g725650	K03453	9193	Unclassified: signaling and cellular processes
11152	Cre17.g730950	K10394	9132	Signal transduction
11153	Cre17.g730950	K10394	9183	Protein families: signaling and cellular processes
11177	Cre17.g732700	K06201	9193	Unclassified: signaling and cellular processes
11256	Cre17.g741200	K10436	9182	Protein families: genetic information processing
11257	Cre17.g741200	K10436	9183	Protein families: signaling and cellular processes
11270	Cre17.g741950	K16746	9182	Protein families: genetic information processing
11305	Cre17.g746647	K17943	9192	Unclassified: genetic information processing
11316	Cre17.g747397	K08857	9181	Protein families: metabolism
11317	Cre17.g747397	K08857	9182	Protein families: genetic information processing
11318	Cre17.g747397	K08857	3400	DNA repair and recombination proteins
11326	Cre18.g749497	K01945	9104	Nucleotide metabolism
